gene_id	length	gc
ENSG00000177885	4716	0.488973707
ENSG00000177728	9045	0.601437258
ENSG00000177303	5777	0.593560672
ENSG00000182173	4505	0.589123196
ENSG00000073350	7939	0.609270689
ENSG00000266714	13330	0.643135784
ENSG00000108469	8766	0.502851928
ENSG00000204323	5117	0.595075239
ENSG00000259120	1149	0.545691906
ENSG00000161526	8133	0.541497602
ENSG00000132470	6761	0.639698269
ENSG00000108479	2416	0.64486755
ENSG00000132475	6134	0.470003261
ENSG00000132478	5540	0.540794224
ENSG00000092929	7802	0.599974366
ENSG00000132471	5399	0.53954436
ENSG00000132481	3145	0.657869634
ENSG00000141569	3900	0.514615385
ENSG00000204316	3342	0.578994614
ENSG00000188878	6730	0.52986627
ENSG00000161533	8286	0.446415641
ENSG00000167881	7505	0.438241173
ENSG00000182473	10116	0.491103203
ENSG00000129654	2587	0.64128334
ENSG00000267128	4398	0.531377899
ENSG00000141576	7913	0.461392645
ENSG00000185262	1650	0.645454545
ENSG00000129646	6070	0.509390445
ENSG00000161542	6747	0.555061509
ENSG00000176170	4416	0.648324275
ENSG00000175931	6413	0.500389833
ENSG00000129667	7055	0.599858257
ENSG00000161544	2753	0.512168543
ENSG00000214140	5294	0.593313185
ENSG00000163597	5776	0.449619114
ENSG00000070526	3396	0.462014134
ENSG00000182534	9248	0.530060554
ENSG00000070495	5969	0.507120121
ENSG00000181038	1914	0.464994775
ENSG00000161547	2976	0.503024194
ENSG00000092931	6347	0.503702537
ENSG00000167889	6438	0.625815471
ENSG00000267568	969	0.604747162
ENSG00000234912	6087	0.493510761
ENSG00000129657	10356	0.53205871
ENSG00000184640	13772	0.61276503
ENSG00000267665	7829	0.51935113
ENSG00000267506	5082	0.532664305
ENSG00000267466	1767	0.464063384
ENSG00000078687	11634	0.517105037
ENSG00000141524	12902	0.630444892
ENSG00000167895	6411	0.609577289
ENSG00000108639	4051	0.601333004
ENSG00000167900	1845	0.577777778
ENSG00000183077	4008	0.521706587
ENSG00000204278	2995	0.634390651
ENSG00000184557	2734	0.631309437
ENSG00000087157	5058	0.553973903
ENSG00000187775	16110	0.526443203
ENSG00000108669	7754	0.484395151
ENSG00000055483	9269	0.501456468
ENSG00000035862	5633	0.569678679
ENSG00000108679	3422	0.579777908
ENSG00000171302	4422	0.583672546
ENSG00000173918	4755	0.600630915
ENSG00000167280	6288	0.610209924
ENSG00000167281	10099	0.575403505
ENSG00000173894	5671	0.599717863
ENSG00000141570	4125	0.611393939
ENSG00000141582	2891	0.6129367
ENSG00000167291	11579	0.507902237
ENSG00000141519	9961	0.561389419
ENSG00000171298	5236	0.63961039
ENSG00000141543	5780	0.473010381
ENSG00000141527	10969	0.579542347
ENSG00000262580	5122	0.575165951
ENSG00000181523	6661	0.597958265
ENSG00000181045	4903	0.602080359
ENSG00000173821	28592	0.507834359
ENSG00000263069	6584	0.490735115
ENSG00000173818	7253	0.548738453
ENSG00000171246	7020	0.633903134
ENSG00000141564	10302	0.572316055
ENSG00000176108	2118	0.618035883
ENSG00000280351	1798	0.627363737
ENSG00000262873	2295	0.563398693
ENSG00000226137	4773	0.600251414
ENSG00000175866	10294	0.615892753
ENSG00000181409	13177	0.594217197
ENSG00000141577	3966	0.591527988
ENSG00000167302	4762	0.61801764
ENSG00000224877	1339	0.601194922
ENSG00000157637	7907	0.575818895
ENSG00000287431	6784	0.609817217
ENSG00000262223	5071	0.579767304
ENSG00000262877	1628	0.594594595
ENSG00000266074	13490	0.641141586
ENSG00000184009	4052	0.562438302
ENSG00000185504	5353	0.601905474
ENSG00000182446	9540	0.542557652
ENSG00000182612	4943	0.564434554
ENSG00000204237	1600	0.62125
ENSG00000185298	2389	0.600669736
ENSG00000214087	2457	0.571835572
ENSG00000185359	10849	0.607982303
ENSG00000225663	3726	0.597691895
ENSG00000185624	11132	0.568810636
ENSG00000141522	2875	0.682782609
ENSG00000183684	1583	0.574226153
ENSG00000141552	4027	0.586789173
ENSG00000185813	6872	0.632857974
ENSG00000187531	6134	0.570753179
ENSG00000197063	5241	0.636710551
ENSG00000183010	2886	0.627512128
ENSG00000185105	2452	0.509787928
ENSG00000169696	12097	0.647102587
ENSG00000169689	1531	0.691704768
ENSG00000169683	3603	0.656397447
ENSG00000169750	1473	0.678207739
ENSG00000169738	1879	0.585949973
ENSG00000264569	742	0.502695418
ENSG00000169733	3865	0.670116429
ENSG00000169727	6145	0.655817738
ENSG00000169718	5999	0.643607268
ENSG00000169710	9321	0.669348782
ENSG00000176155	12950	0.54996139
ENSG00000141526	9236	0.659701169
ENSG00000141551	10993	0.519057582
ENSG00000287737	4431	0.547957572
ENSG00000260563	1195	0.473640167
ENSG00000181396	6404	0.52404747
ENSG00000169660	4541	0.621008588
ENSG00000178927	8115	0.603943315
ENSG00000141562	7896	0.555471125
ENSG00000279744	1655	0.542598187
ENSG00000141568	9986	0.56138594
ENSG00000141580	3542	0.507905138
ENSG00000141542	6164	0.547047372
ENSG00000141560	2944	0.547894022
ENSG00000167363	3831	0.57843905
ENSG00000262410	642	0.448598131
ENSG00000141556	23081	0.548199818
ENSG00000175711	8004	0.465892054
ENSG00000176845	2711	0.630763556
ENSG00000263006	549	0.389799636
ENSG00000101557	5987	0.39602472
ENSG00000079134	8099	0.393134955
ENSG00000158270	7343	0.485904943
ENSG00000079101	3846	0.426677067
ENSG00000266456	2106	0.392212726
ENSG00000176890	2421	0.511358943
ENSG00000132199	11390	0.465583845
ENSG00000176105	5100	0.421176471
ENSG00000141433	3877	0.461439257
ENSG00000101574	5724	0.377358491
ENSG00000101596	23903	0.37204535
ENSG00000132205	6469	0.56005565
ENSG00000101577	7375	0.422508475
ENSG00000101605	6433	0.408674025
ENSG00000101608	3032	0.44525066
ENSG00000118680	1738	0.486766398
ENSG00000266578	1180	0.494915254
ENSG00000177426	8121	0.479620736
ENSG00000170579	12078	0.412237125
ENSG00000177337	2149	0.507212657
ENSG00000262001	3675	0.448163265
ENSG00000263724	5198	0.425933051
ENSG00000263878	2545	0.401178782
ENSG00000261520	2878	0.425642808
ENSG00000231824	3117	0.486365095
ENSG00000264575	1875	0.5456
ENSG00000263753	10094	0.412026947
ENSG00000198081	4144	0.591698842
ENSG00000082397	12203	0.455297878
ENSG00000261738	16331	0.412467087
ENSG00000206432	10680	0.48071161
ENSG00000264449	3675	0.42585034
ENSG00000154655	7959	0.419776354
ENSG00000235552	887	0.467869222
ENSG00000088756	11912	0.402703156
ENSG00000101680	15857	0.441508482
ENSG00000173482	9900	0.481111111
ENSG00000206418	2477	0.438837303
ENSG00000168502	12770	0.555364135
ENSG00000266053	1518	0.416337286
ENSG00000101745	12248	0.36667211
ENSG00000128791	4435	0.372040586
ENSG00000017797	8041	0.459395598
ENSG00000154845	8131	0.446439552
ENSG00000168461	5476	0.447954711
ENSG00000101558	11866	0.384459801
ENSG00000154856	5937	0.51979114
ENSG00000134265	5589	0.388799427
ENSG00000154864	21000	0.422904762
ENSG00000141404	8165	0.490140845
ENSG00000255112	3032	0.414907652
ENSG00000154889	6773	0.449579212
ENSG00000141401	3819	0.556690233
ENSG00000256616	3423	0.420391469
ENSG00000176194	1810	0.601104972
ENSG00000176014	3941	0.556204009
ENSG00000141385	7133	0.466704052
ENSG00000141391	2643	0.581536133
ENSG00000267199	5428	0.413411938
ENSG00000134278	6505	0.446425826
ENSG00000128789	12490	0.438831065
ENSG00000101624	6165	0.4162206
ENSG00000175354	8718	0.433815095
ENSG00000085415	10481	0.436885793
ENSG00000101639	9897	0.42275437
ENSG00000168675	35894	0.49122416
ENSG00000267690	2190	0.507762557
ENSG00000177150	4681	0.436658834
ENSG00000101654	6980	0.407593123
ENSG00000175322	15787	0.395071895
ENSG00000283294	3680	0.435054348
ENSG00000180777	6785	0.39587325
ENSG00000279042	2529	0.55357849
ENSG00000067900	11075	0.39241535
ENSG00000141449	11277	0.443025627
ENSG00000141446	5285	0.461305582
ENSG00000167088	4862	0.401892225
ENSG00000158201	4337	0.445469218
ENSG00000101752	13258	0.395459345
ENSG00000101773	5078	0.417684128
ENSG00000134508	6874	0.549316264
ENSG00000134490	5193	0.45657616
ENSG00000101782	4856	0.397034596
ENSG00000141452	3105	0.478582931
ENSG00000141458	9705	0.448016486
ENSG00000154065	6417	0.475299984
ENSG00000053747	14488	0.478188846
ENSG00000168234	7188	0.441569282
ENSG00000154040	3484	0.472732491
ENSG00000265750	735	0.453061224
ENSG00000141447	8021	0.420645805
ENSG00000273321	562	0.476868327
ENSG00000154059	4896	0.408496732
ENSG00000287611	3468	0.438004614
ENSG00000266489	4345	0.412197929
ENSG00000198795	6225	0.418955823
ENSG00000141380	6144	0.4296875
ENSG00000141384	4886	0.450675399
ENSG00000134504	8845	0.463199548
ENSG00000277534	2821	0.375398795
ENSG00000260372	11044	0.410901847
ENSG00000171885	5943	0.446407538
ENSG00000154080	11512	0.378127172
ENSG00000170558	8583	0.374577654
ENSG00000134755	12501	0.401807855
ENSG00000118271	2176	0.443014706
ENSG00000118276	5165	0.4642788
ENSG00000259985	1169	0.4465355
ENSG00000153339	9198	0.388454012
ENSG00000263823	1588	0.58186398
ENSG00000101695	6061	0.398449101
ENSG00000134758	3776	0.376853814
ENSG00000141441	7966	0.396309315
ENSG00000141431	13636	0.438618363
ENSG00000101746	6468	0.416202845
ENSG00000134769	14445	0.429145033
ENSG00000166974	6136	0.45648631
ENSG00000274400	476	0.380252101
ENSG00000186812	8715	0.433620195
ENSG00000186814	8271	0.402369726
ENSG00000274184	2021	0.37605146
ENSG00000257267	7456	0.395922747
ENSG00000172466	8242	0.416767775
ENSG00000186496	6080	0.445559211
ENSG00000153391	5073	0.452000788
ENSG00000141429	5126	0.379633242
ENSG00000141428	1616	0.442450495
ENSG00000141425	8442	0.372305141
ENSG00000141424	3683	0.456149878
ENSG00000134759	11060	0.423779385
ENSG00000075643	6303	0.47469459
ENSG00000134775	8131	0.49698684
ENSG00000134779	10569	0.450941432
ENSG00000150477	11137	0.440872766
ENSG00000267651	2124	0.443032015
ENSG00000101489	6329	0.493442882
ENSG00000283503	13545	0.391066814
ENSG00000078142	15154	0.376732216
ENSG00000152214	2045	0.408312958
ENSG00000132872	4308	0.344011142
ENSG00000152217	14344	0.469325153
ENSG00000141469	7182	0.444862155
ENSG00000152223	22221	0.424463345
ENSG00000152229	4120	0.505582524
ENSG00000152234	10908	0.460121012
ENSG00000152240	2119	0.406795658
ENSG00000152242	9577	0.389788034
ENSG00000141622	11419	0.521586829
ENSG00000101638	15673	0.469214573
ENSG00000270112	10685	0.453252223
ENSG00000274776	2599	0.389765294
ENSG00000078043	17535	0.410322213
ENSG00000167216	11174	0.452120995
ENSG00000134049	4233	0.464682258
ENSG00000175387	36426	0.393372866
ENSG00000184828	7610	0.535479632
ENSG00000134030	8115	0.581146026
ENSG00000278983	3548	0.479425028
ENSG00000101665	3946	0.567916878
ENSG00000141627	12343	0.41594426
ENSG00000177576	5747	0.43361754
ENSG00000101670	13089	0.461226984
ENSG00000167315	4920	0.433536585
ENSG00000267322	2662	0.52892562
ENSG00000167306	12728	0.451445632
ENSG00000172361	1824	0.457236842
ENSG00000141644	6734	0.472527473
ENSG00000154832	3854	0.594187857
ENSG00000141639	7594	0.530945483
ENSG00000134042	5525	0.441628959
ENSG00000082212	15897	0.375668365
ENSG00000141642	3970	0.432997481
ENSG00000141646	19668	0.37639821
ENSG00000176624	7871	0.507686444
ENSG00000227115	18870	0.413831479
ENSG00000187323	13135	0.421850019
ENSG00000134046	5686	0.458318677
ENSG00000101751	9358	0.381598632
ENSG00000166845	6175	0.354493927
ENSG00000264350	226	0.398230088
ENSG00000041353	7154	0.354347218
ENSG00000166510	5133	0.392947594
ENSG00000196628	29166	0.382191593
ENSG00000267325	4434	0.440911141
ENSG00000091164	11297	0.427635655
ENSG00000091157	8899	0.433868974
ENSG00000177511	10324	0.41592406
ENSG00000119547	16546	0.423002538
ENSG00000066926	11128	0.449946082
ENSG00000134440	4089	0.455857178
ENSG00000081923	7028	0.46172453
ENSG00000049759	34097	0.449071766
ENSG00000172175	16225	0.381448382
ENSG00000074657	11754	0.461715161
ENSG00000166562	4118	0.409179213
ENSG00000074695	6070	0.384843493
ENSG00000183287	7062	0.465307278
ENSG00000141682	2186	0.400274474
ENSG00000166603	1714	0.432905484
ENSG00000101542	4277	0.518587795
ENSG00000176641	10213	0.442866934
ENSG00000197563	19003	0.410882492
ENSG00000134444	10722	0.383137474
ENSG00000141655	8989	0.489375904
ENSG00000141664	10213	0.500538529
ENSG00000081913	9051	0.509998895
ENSG00000171791	12612	0.436964795
ENSG00000119537	9031	0.431402945
ENSG00000267390	820	0.614634146
ENSG00000119541	4315	0.428273465
ENSG00000221887	2921	0.438548442
ENSG00000166401	5764	0.426613463
ENSG00000081138	14528	0.370388216
ENSG00000071991	6864	0.295600233
ENSG00000260578	3176	0.361460957
ENSG00000171451	9266	0.407187567
ENSG00000166479	7447	0.392372768
ENSG00000150636	5805	0.379500431
ENSG00000206052	9554	0.395645803
ENSG00000176225	19358	0.36465544
ENSG00000170677	5839	0.37403665
ENSG00000141668	5483	0.35090279
ENSG00000166342	8901	0.39928098
ENSG00000263958	3286	0.412659769
ENSG00000141665	6223	0.417804917
ENSG00000075336	5197	0.399268809
ENSG00000166347	9271	0.483011541
ENSG00000187773	3207	0.606485812
ENSG00000287689	2934	0.404907975
ENSG00000133313	11822	0.525122653
ENSG00000150656	7117	0.447239005
ENSG00000264247	5411	0.470523009
ENSG00000215421	12190	0.463248564
ENSG00000180011	7943	0.501951404
ENSG00000179981	8566	0.534555218
ENSG00000287281	5372	0.468912882
ENSG00000101493	8777	0.519881508
ENSG00000278107	586	0.469283276
ENSG00000130856	11254	0.457970499
ENSG00000197971	18730	0.487346503
ENSG00000279811	3998	0.500750375
ENSG00000166573	11004	0.432842603
ENSG00000263146	1782	0.5667789
ENSG00000256463	6849	0.596145423
ENSG00000166377	14934	0.443283782
ENSG00000131196	9068	0.589655933
ENSG00000274828	2080	0.499038462
ENSG00000060069	6196	0.598773402
ENSG00000122490	5218	0.582790341
ENSG00000226742	2035	0.476658477
ENSG00000141759	5217	0.465401572
ENSG00000267127	3902	0.509482317
ENSG00000101546	7945	0.509125236
ENSG00000261126	6623	0.470179677
ENSG00000101544	5657	0.484885982
ENSG00000267270	6179	0.534067001
ENSG00000178184	4192	0.56226145
ENSG00000278000	662	0.48489426
ENSG00000267251	2232	0.488351254
ENSG00000141934	6958	0.526300661
ENSG00000105556	3810	0.529658793
ENSG00000286667	2226	0.538634322
ENSG00000183186	3099	0.693126815
ENSG00000129946	4162	0.657135992
ENSG00000099866	2453	0.680799022
ENSG00000099804	1894	0.657866948
ENSG00000172270	4418	0.634902671
ENSG00000099822	3420	0.708187135
ENSG00000099821	5060	0.598023715
ENSG00000070388	2780	0.678776978
ENSG00000070423	3452	0.669177289
ENSG00000070404	3033	0.656445763
ENSG00000099864	4912	0.654723127
ENSG00000011304	7521	0.600319107
ENSG00000129951	2719	0.655020228
ENSG00000197766	1818	0.632563256
ENSG00000175221	4222	0.628612032
ENSG00000198858	2957	0.636455867
ENSG00000116017	7217	0.592074269
ENSG00000065268	2283	0.649583881
ENSG00000182087	4031	0.648474324
ENSG00000207357	107	0.457943925
ENSG00000064666	3640	0.583241758
ENSG00000064687	9591	0.625690752
ENSG00000180448	6237	0.667468334
ENSG00000099817	4870	0.609240246
ENSG00000167468	1951	0.682214249
ENSG00000064932	6610	0.642511346
ENSG00000118046	8811	0.65917603
ENSG00000099625	4591	0.70137225
ENSG00000099624	2249	0.649622054
ENSG00000167470	4513	0.629514735
ENSG00000099622	6368	0.614478643
ENSG00000228300	2096	0.645992366
ENSG00000267372	1238	0.581583199
ENSG00000160953	9876	0.55164034
ENSG00000115286	7456	0.614270386
ENSG00000280486	2711	0.591663593
ENSG00000130005	2403	0.667915106
ENSG00000071626	9201	0.57787197
ENSG00000115268	2138	0.627221703
ENSG00000115266	12635	0.68729719
ENSG00000267317	911	0.563117453
ENSG00000119559	4774	0.621910348
ENSG00000115257	3792	0.623417722
ENSG00000115255	2030	0.642857143
ENSG00000185761	3621	0.625517813
ENSG00000185988	3972	0.633937563
ENSG00000181588	3114	0.679833012
ENSG00000071655	7909	0.572512328
ENSG00000127540	2137	0.579784745
ENSG00000071564	6368	0.593592965
ENSG00000079313	5579	0.604409392
ENSG00000129911	2966	0.677343223
ENSG00000261526	1689	0.510953227
ENSG00000129968	6163	0.636702904
ENSG00000227500	6953	0.604199626
ENSG00000133275	3781	0.665696906
ENSG00000133243	5934	0.548533873
ENSG00000099875	5221	0.652748516
ENSG00000172081	4145	0.596139928
ENSG00000099840	2770	0.661371841
ENSG00000065000	9317	0.534828808
ENSG00000104885	11488	0.627785515
ENSG00000104886	4655	0.612030075
ENSG00000104897	2790	0.645519713
ENSG00000104904	3436	0.630384168
ENSG00000288156	2609	0.572249904
ENSG00000130332	1686	0.634638197
ENSG00000005206	7419	0.638900121
ENSG00000099800	1664	0.644831731
ENSG00000176619	5395	0.606858202
ENSG00000099860	2138	0.60243218
ENSG00000176533	4546	0.525296964
ENSG00000176490	3439	0.624309392
ENSG00000261342	1585	0.591798107
ENSG00000141873	4428	0.567073171
ENSG00000104969	8248	0.567167798
ENSG00000172009	7421	0.630373265
ENSG00000172006	5653	0.504333982
ENSG00000186300	8542	0.441231562
ENSG00000287766	1424	0.45997191
ENSG00000175691	2437	0.542880591
ENSG00000065717	4150	0.577108434
ENSG00000104964	5236	0.607715814
ENSG00000088256	6285	0.628957836
ENSG00000060558	2753	0.625136215
ENSG00000125912	4175	0.640479042
ENSG00000161082	6066	0.565446752
ENSG00000141905	9801	0.594123049
ENSG00000095932	1481	0.588116138
ENSG00000129932	2121	0.539839698
ENSG00000105325	6477	0.635016211
ENSG00000161091	5290	0.58563327
ENSG00000064961	3857	0.654135338
ENSG00000179855	4423	0.594166855
ENSG00000105298	5948	0.583389375
ENSG00000186111	7106	0.614269631
ENSG00000105289	3964	0.62235116
ENSG00000011132	5596	0.539671194
ENSG00000183617	985	0.625380711
ENSG00000007264	4138	0.523924601
ENSG00000105278	6088	0.567345598
ENSG00000167654	5304	0.558823529
ENSG00000167657	3549	0.584108199
ENSG00000167658	4021	0.606814225
ENSG00000105229	3556	0.62007874
ENSG00000178951	6740	0.660682493
ENSG00000126934	7767	0.560705549
ENSG00000077463	2749	0.575118225
ENSG00000089847	4522	0.656346749
ENSG00000105246	1256	0.604299363
ENSG00000105248	1668	0.59352518
ENSG00000105251	2144	0.645988806
ENSG00000105255	3113	0.603597816
ENSG00000178078	2766	0.545553145
ENSG00000008382	2049	0.659346022
ENSG00000269318	1812	0.599889625
ENSG00000141985	3685	0.579918589
ENSG00000267980	746	0.580428954
ENSG00000167670	4326	0.57605178
ENSG00000167671	5247	0.619020393
ENSG00000167674	4286	0.625058329
ENSG00000167676	6505	0.588162952
ENSG00000214456	4815	0.582762201
ENSG00000167680	4710	0.603397028
ENSG00000185361	6669	0.572949468
ENSG00000074842	1670	0.574850299
ENSG00000142002	11114	0.601763541
ENSG00000176840	2506	0.519553073
ENSG00000141965	9540	0.551257862
ENSG00000127666	2684	0.542101341
ENSG00000105355	2739	0.562248996
ENSG00000276043	5145	0.557823129
ENSG00000127663	14719	0.59705143
ENSG00000105426	9434	0.56508374
ENSG00000223573	4429	0.494919846
ENSG00000130254	6018	0.484214025
ENSG00000160633	7036	0.518050028
ENSG00000130255	2271	0.645970938
ENSG00000174917	1474	0.608548168
ENSG00000167733	2991	0.635907723
